,case:id,case:concept:name,concept:name,Variant,time:timestamp,Question,Report,Year,Category,Type,Tupla,Organization
603,A11 P1 BPI 2020,A11 P1 BPI 2020,Calculate number of elements,Calculate number of traces,2021-12-14 12:37:02.248560,P1,A11,2020,Professional,Calculate statistics,A112020,Sberbank
604,A11 P1 BPI 2020,A11 P1 BPI 2020,Identify attributes,Identify values of attributes,2021-12-14 13:37:02.248560,P1,A11,2020,Professional,Identification,A112020,Sberbank
605,A11 P1 BPI 2020,A11 P1 BPI 2020,Calculate throughput,Calculate throughput,2021-12-14 14:37:02.248560,P1,A11,2020,Professional,Analyze Cycle Time,A112020,Sberbank
606,A11 P1 BPI 2020,A11 P1 BPI 2020,Filter traces,Filter traces by activities,2021-12-14 15:37:02.248560,P1,A11,2020,Professional,Manipulation,A112020,Sberbank
607,A11 P1 BPI 2020,A11 P1 BPI 2020,Calculate throughput,Calculate throughput,2021-12-14 16:37:02.248560,P1,A11,2020,Professional,Analyze Cycle Time,A112020,Sberbank
608,A11 P2 BPI 2020,A11 P2 BPI 2020,Calculate cycle time,Get cycle time from the previous question,2021-12-14 17:37:02.248560,P2,A11,2020,Professional,Analyze Cycle Time,A112020,Sberbank
609,A11 P2 BPI 2020,A11 P2 BPI 2020,Compare cycle time,Compare cycle time,2021-12-14 18:37:02.248560,P2,A11,2020,Professional,Analyze Cycle Time,A112020,Sberbank
610,A11 P4 BPI 2020,A11 P4 BPI 2020,Filter traces,Filter traces by activities,2021-12-14 19:37:02.248560,P4,A11,2020,Professional,Manipulation,A112020,Sberbank
611,A11 P4 BPI 2020,A11 P4 BPI 2020,Calculate number of elements,Calcute number of values of an attribute,2021-12-14 20:37:02.248560,P4,A11,2020,Professional,Calculate statistics,A112020,Sberbank
612,A11 P4 BPI 2020,A11 P4 BPI 2020,Calculate frequency,Calculate frequency of activities,2021-12-14 21:37:02.248560,P4,A11,2020,Professional,Calculate statistics,A112020,Sberbank
613,A11 P4 BPI 2020,A11 P4 BPI 2020,Calculate throughput,Calculate throughput,2021-12-14 22:37:02.248560,P4,A11,2020,Professional,Analyze Cycle Time,A112020,Sberbank
614,A11 P4 BPI 2020,A11 P4 BPI 2020,Calculate throughput,Calculate throughput,2021-12-14 23:37:02.248560,P4,A11,2020,Professional,Analyze Cycle Time,A112020,Sberbank
615,A11 P4 BPI 2020,A11 P4 BPI 2020,Calculate throughput,Calculate throughput,2021-12-15 00:37:02.248560,P4,A11,2020,Professional,Analyze Cycle Time,A112020,Sberbank
616,A11 P4 BPI 2020,A11 P4 BPI 2020,Calculate number of elements,Calcute number of values of an attribute,2021-12-15 01:37:02.248560,P4,A11,2020,Professional,Calculate statistics,A112020,Sberbank
617,A11 P4 BPI 2020,A11 P4 BPI 2020,Identify attributes,Identify values of attributes,2021-12-15 02:37:02.248560,P4,A11,2020,Professional,Identification,A112020,Sberbank
618,A11 P5 BPI 2020,A11 P5 BPI 2020,Filter traces,Filter traces by year,2021-12-15 03:37:02.248560,P5,A11,2020,Professional,Manipulation,A112020,Sberbank
619,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate cycle time,Calculate cycle time for all pairs of events for a subset of traces,2021-12-15 04:37:02.248560,P5,A11,2020,Professional,Analyze Cycle Time,A112020,Sberbank
620,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate frequency,Calculate frequency of sub-processes,2021-12-15 05:37:02.248560,P5,A11,2020,Professional,Calculate statistics,A112020,Sberbank
621,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for a subset of traces,2021-12-15 06:37:02.248560,P5,A11,2020,Professional,Analyze Cycle Time,A112020,Sberbank
622,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate number of elements,Calculate number of sub-processes,2021-12-15 07:37:02.248560,P5,A11,2020,Professional,Calculate statistics,A112020,Sberbank
623,A11 P5 BPI 2020,A11 P5 BPI 2020,Identify bottlenecks,Identify sub-processes as bottlenecks applying temporal performance criteria,2021-12-15 08:37:02.248560,P5,A11,2020,Professional,Analyze Cycle Time,A112020,Sberbank
624,A11 P5 BPI 2020,A11 P5 BPI 2020,Filter sub-processes,Filter sub-processes by cycle time,2021-12-15 09:37:02.248560,P5,A11,2020,Professional,Manipulation,A112020,Sberbank
625,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate number of elements,Calculate number of sub-processes,2021-12-15 10:37:02.248560,P5,A11,2020,Professional,Calculate statistics,A112020,Sberbank
626,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate percentages,Calculate percentage of sub-processes,2021-12-15 11:37:02.248560,P5,A11,2020,Professional,Calculate statistics,A112020,Sberbank
627,A11 P5 BPI 2020,A11 P5 BPI 2020,Filter sub-processes,Filter sub-processes by cycle time,2021-12-15 12:37:02.248560,P5,A11,2020,Professional,Manipulation,A112020,Sberbank
628,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate number of elements,Calculate number of sub-processes,2021-12-15 13:37:02.248560,P5,A11,2020,Professional,Calculate statistics,A112020,Sberbank
629,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate percentages,Calculate percentage of sub-processes,2021-12-15 14:37:02.248560,P5,A11,2020,Professional,Calculate statistics,A112020,Sberbank
630,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent temporal series,Represent temporal series of subprocesses,2021-12-15 15:37:02.248560,P5,A11,2020,Professional,Representation,A112020,Sberbank
631,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent bar charts,Represent bar charts of sub-processes,2021-12-15 16:37:02.248560,P5,A11,2020,Professional,Representation,A112020,Sberbank
632,A11 P5 BPI 2020,A11 P5 BPI 2020,Identify attributes,Identify values of attributes,2021-12-15 17:37:02.248560,P5,A11,2020,Professional,Identification,A112020,Sberbank
633,A11 P5 BPI 2020,A11 P5 BPI 2020,Filter sub-processes,Filter sub-processes by attributes,2021-12-15 18:37:02.248560,P5,A11,2020,Professional,Manipulation,A112020,Sberbank
634,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate number of elements,Calculate number of sub-processes,2021-12-15 19:37:02.248560,P5,A11,2020,Professional,Calculate statistics,A112020,Sberbank
635,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate percentages,Calculate percentage of sub-processes,2021-12-15 20:37:02.248560,P5,A11,2020,Professional,Calculate statistics,A112020,Sberbank
636,A11 P5 BPI 2020,A11 P5 BPI 2020,Identify attributes,Identify attributes by cycle time,2021-12-15 21:37:02.248560,P5,A11,2020,Professional,Identification,A112020,Sberbank
637,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate percentages,Calculate percentage of sub-processes,2021-12-15 22:37:02.248560,P5,A11,2020,Professional,Calculate statistics,A112020,Sberbank
638,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent bar charts,Represent bar charts of sub-processes,2021-12-15 23:37:02.248560,P5,A11,2020,Professional,Representation,A112020,Sberbank
639,A11 P5 BPI 2020,A11 P5 BPI 2020,Filter sub-processes,Filter sub-processes by cycle time,2021-12-16 00:37:02.248560,P5,A11,2020,Professional,Manipulation,A112020,Sberbank
640,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent bar charts,Represent bar charts of sub-processes,2021-12-16 01:37:02.248560,P5,A11,2020,Professional,Representation,A112020,Sberbank
641,A11 P5 BPI 2020,A11 P5 BPI 2020,Identify attributes,Identify attributes by cycle time,2021-12-16 02:37:02.248560,P5,A11,2020,Professional,Identification,A112020,Sberbank
642,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate percentages,Calculate percentage of sub-processes,2021-12-16 03:37:02.248560,P5,A11,2020,Professional,Calculate statistics,A112020,Sberbank
643,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent temporal series,Represent temporal series of subprocesses,2021-12-16 04:37:02.248560,P5,A11,2020,Professional,Representation,A112020,Sberbank
644,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent bar charts,Represent bar charts of sub-processes,2021-12-16 05:37:02.248560,P5,A11,2020,Professional,Representation,A112020,Sberbank
645,A11 P5 BPI 2020,A11 P5 BPI 2020,Identify attributes,Identify attributes by cycle time,2021-12-16 06:37:02.248560,P5,A11,2020,Professional,Identification,A112020,Sberbank
646,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent lineal distribution of an attribute by traces,Represent lineal distribution of an attribute by traces,2021-12-16 07:37:02.248560,P5,A11,2020,Professional,Representation,A112020,Sberbank
647,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent scatterplot,Represent scatterplot,2021-12-16 08:37:02.248560,P5,A11,2020,Professional,Representation,A112020,Sberbank
648,A11 P5 BPI 2020,A11 P5 BPI 2020,Filter sub-processes,Filter sub-processes by cycle time,2021-12-16 09:37:02.248560,P5,A11,2020,Professional,Manipulation,A112020,Sberbank
649,A11 P5 BPI 2020,A11 P5 BPI 2020,Group sub-processes,Group sub-processes,2021-12-16 10:37:02.248560,P5,A11,2020,Professional,Manipulation,A112020,Sberbank
650,A11 P5 BPI 2020,A11 P5 BPI 2020,Filter traces,Filter traces by activities,2021-12-16 11:37:02.248560,P5,A11,2020,Professional,Manipulation,A112020,Sberbank
651,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate number of elements,Calculate number of traces,2021-12-16 12:37:02.248560,P5,A11,2020,Professional,Calculate statistics,A112020,Sberbank
652,A11 P5 BPI 2020,A11 P5 BPI 2020,Identify attributes,Identify values of attributes,2021-12-16 13:37:02.248560,P5,A11,2020,Professional,Identification,A112020,Sberbank
653,A11 P5 BPI 2020,A11 P5 BPI 2020,Filter traces,Filter traces by year,2021-12-16 14:37:02.248560,P5,A11,2020,Professional,Manipulation,A112020,Sberbank
654,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate cycle time,Calculate cycle time for all pairs of events for a subset of traces,2021-12-16 15:37:02.248560,P5,A11,2020,Professional,Analyze Cycle Time,A112020,Sberbank
655,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate frequency,Calculate frequency of sub-processes,2021-12-16 16:37:02.248560,P5,A11,2020,Professional,Calculate statistics,A112020,Sberbank
656,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for a subset of traces,2021-12-16 17:37:02.248560,P5,A11,2020,Professional,Analyze Cycle Time,A112020,Sberbank
657,A11 P5 BPI 2020,A11 P5 BPI 2020,Identify bottlenecks,Identify sub-processes as bottlenecks applying temporal performance criteria,2021-12-16 18:37:02.248560,P5,A11,2020,Professional,Analyze Cycle Time,A112020,Sberbank
658,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent temporal series,Represent temporal series of subprocesses,2021-12-16 19:37:02.248560,P5,A11,2020,Professional,Representation,A112020,Sberbank
659,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent bar charts,Represent bar charts of sub-processes,2021-12-16 20:37:02.248560,P5,A11,2020,Professional,Representation,A112020,Sberbank
660,A11 P5 BPI 2020,A11 P5 BPI 2020,Identify attributes,Identify attributes by cycle time,2021-12-16 21:37:02.248560,P5,A11,2020,Professional,Identification,A112020,Sberbank
661,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent temporal series,Represent temporal series of subprocesses,2021-12-16 22:37:02.248560,P5,A11,2020,Professional,Representation,A112020,Sberbank
662,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent bar charts,Represent bar charts of sub-processes,2021-12-16 23:37:02.248560,P5,A11,2020,Professional,Representation,A112020,Sberbank
663,A11 P5 BPI 2020,A11 P5 BPI 2020,Identify attributes,Identify attributes by cycle time,2021-12-17 00:37:02.248560,P5,A11,2020,Professional,Identification,A112020,Sberbank
664,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate cycle time,Calculate cycle time for all pairs of events for a subset of traces,2021-12-17 01:37:02.248560,P5,A11,2020,Professional,Analyze Cycle Time,A112020,Sberbank
665,A11 P5 BPI 2020,A11 P5 BPI 2020,Identify attributes,Identify attributes by cycle time,2021-12-17 02:37:02.248560,P5,A11,2020,Professional,Identification,A112020,Sberbank
666,A11 P5 BPI 2020,A11 P5 BPI 2020,Identify bottlenecks,Identify organizational units as bottlenecks applying temporal performance criteria,2021-12-17 03:37:02.248560,P5,A11,2020,Professional,Analyze Cycle Time,A112020,Sberbank
667,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate number of elements,Calculate number of sub-processes,2021-12-17 04:37:02.248560,P5,A11,2020,Professional,Calculate statistics,A112020,Sberbank
668,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate percentages,Calculate percentage of sub-processes,2021-12-17 05:37:02.248560,P5,A11,2020,Professional,Calculate statistics,A112020,Sberbank
669,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent lineal distribution of an attribute by traces,Represent lineal distribution of an attribute by traces,2021-12-17 06:37:02.248560,P5,A11,2020,Professional,Representation,A112020,Sberbank
670,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent scatterplot,Represent scatterplot,2021-12-17 07:37:02.248560,P5,A11,2020,Professional,Representation,A112020,Sberbank
671,A11 P5 BPI 2020,A11 P5 BPI 2020,Filter traces,Filter traces by attributes,2021-12-17 08:37:02.248560,P5,A11,2020,Professional,Manipulation,A112020,Sberbank
672,A11 P5 BPI 2020,A11 P5 BPI 2020,Filter sub-processes,Filter sub-processes by cycle time,2021-12-17 09:37:02.248560,P5,A11,2020,Professional,Manipulation,A112020,Sberbank
673,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate percentages,Calculate percentage of sub-processes,2021-12-17 10:37:02.248560,P5,A11,2020,Professional,Calculate statistics,A112020,Sberbank
674,A16 P1 BPI 2020,A16 P1 BPI 2020,Filter traces,Filter traces by year,2021-12-17 11:37:02.248560,P1,A16,2020,Professional,Manipulation,A162020,
675,A16 P1 BPI 2020,A16 P1 BPI 2020,Calculate cycle time,Calculate cycle time of a fragment of the process for a subset of traces,2021-12-17 12:37:02.248560,P1,A16,2020,Professional,Analyze Cycle Time,A162020,
676,A16 P1 BPI 2020,A16 P1 BPI 2020,Compare cycle time,Compare cycle time,2021-12-17 13:37:02.248560,P1,A16,2020,Professional,Analyze Cycle Time,A162020,
677,A16 P4 BPI 2020,A16 P4 BPI 2020,Calculate cycle time,Calculate cycle time for all pairs of events for all traces,2021-12-17 14:37:02.248560,P4,A16,2020,Professional,Analyze Cycle Time,A162020,
678,A16 P4 BPI 2020,A16 P4 BPI 2020,Represent process map,Represent process map with cycle time,2021-12-17 15:37:02.248560,P4,A16,2020,Professional,Representation,A162020,
679,A16 P4 BPI 2020,A16 P4 BPI 2020,Identify transitions by cycle time,Identify transitions by cycle time,2021-12-17 16:37:02.248560,P4,A16,2020,Professional,Identification,A162020,
680,A16 P4 BPI 2020,A16 P4 BPI 2020,Compare cycle time,Compare cycle time,2021-12-17 17:37:02.248560,P4,A16,2020,Professional,Analyze Cycle Time,A162020,
681,A16 P4 BPI 2020,A16 P4 BPI 2020,Calculate frequency,Calculate frequency of traces,2021-12-17 18:37:02.248560,P4,A16,2020,Professional,Calculate statistics,A162020,
682,A16 P4 BPI 2020,A16 P4 BPI 2020,Filter traces,Filter traces by frequency,2021-12-17 19:37:02.248560,P4,A16,2020,Professional,Manipulation,A162020,
683,A16 P4 BPI 2020,A16 P4 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-12-17 20:37:02.248560,P4,A16,2020,Professional,Calculate statistics,A162020,
684,A16 P4 BPI 2020,A16 P4 BPI 2020,Filter variants depending on frequency,Filter variants depending on frequency,2021-12-17 21:37:02.248560,P4,A16,2020,Professional,Manipulation,A162020,
685,A16 P4 BPI 2020,A16 P4 BPI 2020,Represent process map,Represent process map with cycle time,2021-12-17 22:37:02.248560,P4,A16,2020,Professional,Representation,A162020,
686,A16 P4 BPI 2020,A16 P4 BPI 2020,Calculate cycle time,Calculate cycle time of a fragment of the process for a subset of traces,2021-12-17 23:37:02.248560,P4,A16,2020,Professional,Analyze Cycle Time,A162020,
687,A16 P2 BPI 2020,A16 P2 BPI 2020,Represent temporal series,Represent temporal series of traces,2021-12-18 00:37:02.248560,P2,A16,2020,Professional,Representation,A162020,
688,A16 P2 BPI 2020,A16 P2 BPI 2020,Identify attributes,Identify values of attributes,2021-12-18 01:37:02.248560,P2,A16,2020,Professional,Identification,A162020,
689,A16 P2 BPI 2020,A16 P2 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2021-12-18 02:37:02.248560,P2,A16,2020,Professional,Calculate statistics,A162020,
690,A16 P2 BPI 2020,A16 P2 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2021-12-18 03:37:02.248560,P2,A16,2020,Professional,Calculate statistics,A162020,
691,A16 P2 BPI 2020,A16 P2 BPI 2020,Represent correlation graph of variables,Represent correlation graph of variables,2021-12-18 04:37:02.248560,P2,A16,2020,Professional,Representation,A162020,
692,A16 P2 BPI 2020,A16 P2 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2021-12-18 05:37:02.248560,P2,A16,2020,Professional,Calculate statistics,A162020,
693,A16 P2 BPI 2020,A16 P2 BPI 2020,Represent temporal series,Represent temporal series of traces,2021-12-18 06:37:02.248560,P2,A16,2020,Professional,Representation,A162020,
694,A16 P5 BPI 2020,A16 P5 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for all traces,2021-12-18 07:37:02.248560,P5,A16,2020,Professional,Analyze Cycle Time,A162020,
695,A16 P5 BPI 2020,A16 P5 BPI 2020,Filter traces,Filter traces by cycle time,2021-12-18 08:37:02.248560,P5,A16,2020,Professional,Manipulation,A162020,
696,A16 P5 BPI 2020,A16 P5 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-12-18 09:37:02.248560,P5,A16,2020,Professional,Calculate statistics,A162020,
697,A16 P5 BPI 2020,A16 P5 BPI 2020,Represent process map,Represent process map with cycle time,2021-12-18 10:37:02.248560,P5,A16,2020,Professional,Representation,A162020,
698,A16 P5 BPI 2020,A16 P5 BPI 2020,Identify transitions by cycle time,Identify transitions by cycle time,2021-12-18 11:37:02.248560,P5,A16,2020,Professional,Identification,A162020,
699,A16 P5 BPI 2020,A16 P5 BPI 2020,Calculate frequency,Calculate frequency of sub-processes,2021-12-18 12:37:02.248560,P5,A16,2020,Professional,Calculate statistics,A162020,
700,A16 P5 BPI 2020,A16 P5 BPI 2020,Identify transitions by cycle time,Identify transitions by cycle time,2021-12-18 13:37:02.248560,P5,A16,2020,Professional,Identification,A162020,
701,A16 P5 BPI 2020,A16 P5 BPI 2020,Calculate frequency,Calculate frequency of sub-processes,2021-12-18 14:37:02.248560,P5,A16,2020,Professional,Calculate statistics,A162020,
702,A16 P5 BPI 2020,A16 P5 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for all traces,2021-12-18 15:37:02.248560,P5,A16,2020,Professional,Analyze Cycle Time,A162020,
703,A16 P5 BPI 2020,A16 P5 BPI 2020,Filter traces,Filter traces by cycle time,2021-12-18 16:37:02.248560,P5,A16,2020,Professional,Manipulation,A162020,
704,A16 P5 BPI 2020,A16 P5 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-12-18 17:37:02.248560,P5,A16,2020,Professional,Calculate statistics,A162020,
705,A16 P5 BPI 2020,A16 P5 BPI 2020,Identify transitions by cycle time,Identify transitions by cycle time,2021-12-18 18:37:02.248560,P5,A16,2020,Professional,Identification,A162020,
